Title,Number_of_Reviews,Rating,Bought_Last_Month,Price_After_Discount,MRP,Image_URL,Product_ID,Star_Rating_Percentage
ADOFYS Dual Controller Hard Carry Case Compatible for PS5/PS4/XBOX/i Pega Waterproof Travel Carry Case,103,"4.4 out of 5 stars, rating details",100+ bought in past month,949,"₹4,499",https://m.media-amazon.com/images/I/61MTq+dUH+L._AC_UY218_.jpg,208,"{5: '71%', 4: '17%', 3: '5%', 2: '1%', 1: '6%'}"
"Thumb Grips for PlayStation, Enhanced Grip and Control, Compatible with PS5 Controller, PS 5c Console, PS5 Remote Controller, PS4 Accessories, Xbox One/360 Game Controller, Black",null,null,null,799,"₹13,316.67",https://m.media-amazon.com/images/I/71dFb0jQLPL._AC_UY218_.jpg,209,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
Cute Critters 6 Pairs/12 PCS Controller Joystick Replacement Silicone Luminous Thumb Stick Grips Caps Cover Compatible with PS5 PS4 PS3 Xbox One/360 Game Controller,812,"3.9 out of 5 stars, rating details",300+ bought in past month,258,₹999,https://m.media-amazon.com/images/I/71KmoxhD5pL._AC_UY218_.jpg,210,"{5: '47%', 4: '24%', 3: '14%', 2: '5%', 1: '10%'}"
TMG Silicone PS4 Cover Controller Cover Skin Protector Case for PS4/PS4 Slim/PS4 Pro Controller- Blue,6,"3.0 out of 5 stars, rating details",null,449,₹999,https://m.media-amazon.com/images/I/710Y-SH+BXL._AC_UY218_.jpg,211,"{5: '29%', 4: '30%', 3: '0%', 2: '0%', 1: '41%'}"
GET IN THE GAME PS4 and PS5 Controller THUMBGRIPS Antic Pattern (COD Modern Warfare),2,"3.9 out of 5 stars, rating details",null,999,"₹1,999",https://m.media-amazon.com/images/I/61IxHqcQgpL._AC_UY218_.jpg,212,"{5: '45%', 4: '0%', 3: '55%', 2: '0%', 1: '0%'}"
"RIVERSOFT SF-15 PRO shower and tap filter for hard water with 15 stage | Water Softener for Bathroom | Hard Water Filter (Chrome, Pack of 1)",null,"3.9 out of 5 stars, rating details",null,"1,457","₹4,999",null,213,"{5: '50%', 4: '23%', 3: '11%', 2: '5%', 1: '11%'}"
"Brainwavz Game Controller Holder Wall Mount Stand for Xbox, PS5, Series X, ONE, PS4, PS3, Switch, Nintendo, PC & More, Fits Latest & Retro Gamepads, Stick On, UGC1",12,"4.1 out of 5 stars, rating details",null,499,₹799,https://m.media-amazon.com/images/I/61AXvwUMwZL._AC_UY218_.jpg,214,"{5: '61%', 4: '11%', 3: '16%', 2: '0%', 1: '12%'}"
"Brainwavz Dual Game Controller & Storage Desktop Holder, Universal Design for Xbox ONE PS5 PS4 PC Gamepads, Reduce Clutter, UGDS-01",227,"4.5 out of 5 stars, rating details",null,999,"₹2,499",https://m.media-amazon.com/images/I/81XsvgWtTAL._AC_UY218_.jpg,215,"{5: '69%', 4: '20%', 3: '5%', 2: '4%', 1: '2%'}"
"amiciSmart True MPPT Solar Charge Controller, 98% Efficiency Lithium Battery Regulator with 5V/3A USB Port, Max 520W, 12V/24V (20A)",8,"3.8 out of 5 stars, rating details",null,"4,099","₹10,000",https://m.media-amazon.com/images/I/5119PvolPIL._AC_UY218_.jpg,216,"{5: '47%', 4: '16%', 3: '23%', 2: '0%', 1: '14%'}"
Electronic Spices PWM Switch Dimming Brightness Controller for LED Strip Light 12 V to 24v 8 A,127,"3.8 out of 5 stars, rating details",50+ bought in past month,247,₹300,https://m.media-amazon.com/images/I/61nKf0-fhpL._AC_UY218_.jpg,217,"{5: '55%', 4: '16%', 3: '5%', 2: '4%', 1: '20%'}"
"SERVCONTROL Servotech Solar Charge Controller (12V/24V ) , Adjustable Lcd Display, Supports Lead Acid, Lithium-Ion And Iron Phosphate Battery (50A)",12,"2.8 out of 5 stars, rating details",null,"2,210","₹4,999",https://m.media-amazon.com/images/I/610JOZ-tjML._AC_UY218_.jpg,218,"{5: '25%', 4: '18%', 3: '13%', 2: '0%', 1: '44%'}"
Zyva Ps5 Dual Controller Stand,10,"4.0 out of 5 stars, rating details",50+ bought in past month,399,₹899,https://m.media-amazon.com/images/I/61q9558XbML._AC_UY218_.jpg,219,"{5: '47%', 4: '28%', 3: '12%', 2: '0%', 1: '13%'}"
Tobo Gaming Controller Joystick gamepad D10S Stretching Cooling Game Controller For SWITCH/Android/Apple IOS Tablet /PS3/PS4 ForXBOX Gamepad Streaming Fan TD-1336GA,null,null,null,"4,999","₹6,999",https://m.media-amazon.com/images/I/51IX6VarCnL._AC_UY218_.jpg,220,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
PSS PS5 Controller Thumb Grip Cap Non-Slip Rocker Cap Joystick Button Protective Thumb Grips Compatible for PS5 PS4 Xbox Series X Switch Pro Controller Accessories 4PC,140,"4.4 out of 5 stars, rating details",200+ bought in past month,299,₹990,https://m.media-amazon.com/images/I/61GsWb6t71L._AC_UY218_.jpg,221,"{5: '63%', 4: '24%', 3: '8%', 2: '2%', 1: '3%'}"
"GeekShare G.S.TAC Tactical PS5 Controller Skin Set, Anti-Slip Silicone Protective Cover Skin Case for PS5 Wireless Controller with 2 Thumb Grip Caps and 2 Stickers - for Black Myth: Wukong",176,"4.5 out of 5 stars, rating details",null,"1,600","₹1,60,000",https://m.media-amazon.com/images/I/61ierUaxKGL._AC_UY218_.jpg,222,"{5: '73%', 4: '15%', 3: '8%', 2: '1%', 1: '3%'}"
Luminous Solar Charge Controller - 10 Amp 1 Review,248,"3.7 out of 5 stars, rating details",50+ bought in past month,499,"₹1,195",https://m.media-amazon.com/images/I/81-DvNituUL._AC_UY218_.jpg,223,"{5: '42%', 4: '26%', 3: '11%', 2: '6%', 1: '15%'}"
"Etzin Soft Anti-Slip Silicone Grip Case Protective Shell Cover Skin Compatible with PlayStation 4 Wireless Game Gaming Controller Skin, PS4 Controller Skin. (SkyBlue-&-Black)",4,"4.1 out of 5 stars, rating details",null,236,₹999,https://m.media-amazon.com/images/I/31NeegzTjyL._AC_UY218_.jpg,224,"{5: '41%', 4: '27%', 3: '32%', 2: '0%', 1: '0%'}"
"Barydat 2 Pcs Acrylic Dual Controller Holder - Anti-Slip Universal Game Stand Storage for Desk, Most Gaming Accessories Organizer, Black Clear",7,"3.6 out of 5 stars, rating details",null,"1,499","₹74,950",https://m.media-amazon.com/images/I/61cDIsXpPOL._AC_UY218_.jpg,225,"{5: '58%', 4: '0%', 3: '15%', 2: '0%', 1: '27%'}"
"NiTHO Dual Charging Dock for PS4, PlayStation 4 Slim and PS4 Pro Controllers, USB-Powered Fast Charging Station, Compatible with DualShock 4 Wireless Controllers, Black",125,"4.0 out of 5 stars, rating details",null,449,"₹1,699",https://m.media-amazon.com/images/I/610v2O8HjXL._AC_UY218_.jpg,226,"{5: '57%', 4: '13%', 3: '17%', 2: '4%', 1: '9%'}"
"Luminous AS03 Plastic Solar Charge Controller (10A, Blue)","1,300","3.7 out of 5 stars, rating details",null,449,₹224.50,https://m.media-amazon.com/images/I/71ZNx3OAPzL._AC_UY218_.jpg,227,"{5: '42%', 4: '24%', 3: '13%', 2: '4%', 1: '17%'}"
Robocraze 3 Channel Multi Servo Tester Consistency Speed Controller Power Channels CCPM,97,"3.8 out of 5 stars, rating details",null,199,₹499,https://m.media-amazon.com/images/I/416Q8p49-fL._AC_UY218_.jpg,228,"{5: '48%', 4: '20%', 3: '17%', 2: '2%', 1: '13%'}"
"GeekShare G.S.TAC PS5 Controller Skin Set,20PCS Textured Soft Silicone Controller Grips Stickers,Non-Slip Sweat Resistant Handle Grips for PS5 Controller with Trigger Button Stickers",null,null,null,"1,560","₹1,56,000",https://m.media-amazon.com/images/I/71yGiMYO0tL._AC_UY218_.jpg,229,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"2 Pcs Premium Thumb Grips – Non-Slip Controller Thumb Grips for, Non-Slip Controller Cover with Snug Fit Design Portal-Compatible Joystick Caps Black for Enhanced Gaming Precision",null,null,null,399,₹798,https://m.media-amazon.com/images/I/51IxzuCm0-L._AC_UY218_.jpg,230,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"OIVO PS5 Charging Station, 2H Fast PS5 Controller Charger for Playstation 5 Dualsense Controller, Upgrade PS5 Charging Dock with 2 Types of Cable, PS5 Charger for Dual PS5 Controller","16,016","4.4 out of 5 stars, rating details",null,"1,976","₹2,499",https://m.media-amazon.com/images/I/61N9rvxQk0S._AC_UY218_.jpg,231,"{5: '69%', 4: '19%', 3: '6%', 2: '1%', 1: '5%'}"
"PSS® PS5 Controller Cover Case, Anti-Slip Silicone Cover Skin Compatible with PS5 Controller with 2 Thumb Grip Caps, Joystick Protectors and Touchpad Sticker - 30th Anniversary Limited Edition",2,"4.0 out of 5 stars, rating details",null,749,"₹1,499",https://m.media-amazon.com/images/I/7106x6sNP7L._AC_UY218_.jpg,232,"{5: '51%', 4: '0%', 3: '49%', 2: '0%', 1: '0%'}"
CareFlection Silicone Protective Joysticks Thumb grip Cover for Play Station Ps3 Ps2 PS1 Ps4 PS5 Xbox One S/X 360 Series S/X Elite Controller Game Pad design Rocker Button Key Anti-Slip (Capt America),141,"3.9 out of 5 stars, rating details",null,199,₹999,https://m.media-amazon.com/images/I/61WPU9uU1tL._AC_UY218_.jpg,233,"{5: '54%', 4: '19%', 3: '5%', 2: '6%', 1: '16%'}"
GET IN THE GAME PS4 and PS5 Controller THUMBGRIPS Antic Pattern (Battle Royal),1,"5.0 out of 5 stars, rating details",null,949,"₹1,299",https://m.media-amazon.com/images/I/71r8P5AbioL._AC_UY218_.jpg,234,"{5: '100%', 4: '0%', 3: '0%', 2: '0%', 1: '0%'}"
GET IN THE GAME PS4 and PS5 Controller THUMBGRIPS Antic Pattern (Vortex),1,"5.0 out of 5 stars, rating details",null,949,"₹1,299",https://m.media-amazon.com/images/I/41vqGwC3eyL._AC_UY218_.jpg,235,"{5: '100%', 4: '0%', 3: '0%', 2: '0%', 1: '0%'}"
"Zulaxy Anti Vibration Pads for Washing Machine with Suction Cup for Washing Machines Fridge Dryer Levelling Feet Anti-Walk, Anti-Skid,Anti-Vibration and Noise Cancellation (4 Pack)",null,"3.9 out of 5 stars, rating details",null,229,₹57.25,null,236,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"Brainwavz Dual Game Controller, TV Remote Control & Stationary Storage Desktop Organizer Holder, Universal Design for Xbox ONE PS5 PS4 PC Gamepads, Reduce Clutter (D03)",61,"4.2 out of 5 stars, rating details",null,"1,499","₹3,499",https://m.media-amazon.com/images/I/71U-xecB0lL._AC_UY218_.jpg,237,"{5: '62%', 4: '20%', 3: '7%', 2: '5%', 1: '6%'}"
TMG Printing Camouflage Fancy Theme Silicone Protective Skin Case Cover for PS4 Controller High Quality Anti Slip Cover with 2 PC with Matching Thumb Grips,1,"4.0 out of 5 stars, rating details",null,399,₹999,https://m.media-amazon.com/images/I/918waPzOePL._AC_UY218_.jpg,238,"{5: '0%', 4: '100%', 3: '0%', 2: '0%', 1: '0%'}"
CareFlection Silicone Protective Joysticks Thumb grip Cover for Play Station Ps3 Ps2 PS1 Ps4 PS5 Xbox One S/X 360 Series S/X Elite Controller Game Pad design Rocker Button Key Anti-Slip (Capt America),141,"3.9 out of 5 stars, rating details",null,199,₹999,https://m.media-amazon.com/images/I/61WPU9uU1tL._AC_UY218_.jpg,239,"{5: '54%', 4: '19%', 3: '5%', 2: '6%', 1: '16%'}"
New World PS5 Controller Silicone Cover Case Anti Slip Ultra Grip Protective Case Sleeve for Sony Playstation 5 DualSense Controller With Thumbgrips free - Black,96,"4.1 out of 5 stars, rating details",null,370,₹599,https://m.media-amazon.com/images/I/51CMcZw9-vL._AC_UY218_.jpg,240,"{5: '56%', 4: '20%', 3: '14%', 2: '2%', 1: '8%'}"
"New World PS5 Analog Stick, 3D Analog Joystick Replacement for PS5 Wireless Controller, 3D PS5 Joysticks Replacement For Playstation 5 PS5 Controller",19,"3.7 out of 5 stars, rating details",null,355,₹499,https://m.media-amazon.com/images/I/71Z8ZFtTCqL._AC_UY218_.jpg,241,"{5: '42%', 4: '23%', 3: '20%', 2: '0%', 1: '15%'}"
ApTechDeals W1209 50~100 digital temperature controller thermostat,863,"3.8 out of 5 stars, rating details",100+ bought in past month,175,₹699,https://m.media-amazon.com/images/I/51ujxW0Rr8L._AC_UY218_.jpg,242,"{5: '49%', 4: '22%', 3: '10%', 2: '3%', 1: '16%'}"
"Dobe New World Ps4 Controller Charging Dock With Cable (Black), USB",325,"4.2 out of 5 stars, rating details",null,"1,349","₹1,999",https://m.media-amazon.com/images/I/71x4170Ft6L._AC_UY218_.jpg,243,"{5: '62%', 4: '18%', 3: '11%', 2: '1%', 1: '8%'}"
OIVO INDIA Black Dotted Design Cover for PS5 Game Controller Remote Sleeves with Black ThumbGrip Set Compatible with Sony PlayStation 5 Remote (Combo),5,"3.3 out of 5 stars, rating details",50+ bought in past month,349,₹999,https://m.media-amazon.com/images/I/51l0xXFnO-L._AC_UY218_.jpg,244,"{5: '36%', 4: '22%', 3: '0%', 2: '21%', 1: '21%'}"
New World PS5 Controller Silicone Cover Case For PS5 Controller Skin Anti Slip Protective Case Sleeve for Playstation 5 DualSense Controller with Thumbgrips free for Game Consoles,121,"4.3 out of 5 stars, rating details",50+ bought in past month,508,₹599,https://m.media-amazon.com/images/I/71662ZEYhjL._AC_UY218_.jpg,245,"{5: '68%', 4: '12%', 3: '12%', 2: '2%', 1: '6%'}"
New World USB Charging cable for PS4 Controller Charging Data Cable Cord USB Cable For PS4 Playstation 4 Controller,251,"4.2 out of 5 stars, rating details",null,310,₹499,https://m.media-amazon.com/images/I/61WZKlZPoWL._AC_UY218_.jpg,246,"{5: '59%', 4: '19%', 3: '14%', 2: '5%', 1: '3%'}"
TMG Printing Camouflage Fancy Theme Silicone Protective Skin Case Cover for PS4 Controller Anti Slip Cover with 2 PC with Matching Thumb ..,null,null,null,399,₹999,https://m.media-amazon.com/images/I/81lQ4lVjIjL._AC_UY218_.jpg,247,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"Etzin Silicone Grips Cap Thumb Stick Joystick Grips Compatible with PS4, PS3, Xbox 360, Xbox One Controller.[2 Pair / 4 Pcs] (White&Blue)",31,"3.8 out of 5 stars, rating details",null,189,₹999,https://m.media-amazon.com/images/I/41NU6yPKQ+L._AC_UY218_.jpg,248,"{5: '56%', 4: '9%', 3: '11%', 2: '13%', 1: '11%'}"
Electronic Spices PWM DC Motor Speed Controller 12V-40V 10A Module,59,"3.7 out of 5 stars, rating details",50+ bought in past month,299,₹529,https://m.media-amazon.com/images/I/81HXg48jjfL._AC_UY218_.jpg,249,"{5: '43%', 4: '24%', 3: '9%', 2: '8%', 1: '16%'}"
New PS2 to PS3 / PC controller converter cable cord USB adapter for PS3 PC,407,"3.8 out of 5 stars, rating details",null,329,₹499,https://m.media-amazon.com/images/I/51mJOZaTrYL._AC_UY218_.jpg,250,"{5: '54%', 4: '14%', 3: '10%', 2: '7%', 1: '15%'}"
Razer Quick Charging Stand for Play Station 5 DualSense Wireless Controller - White - RC21-01900100-R3M1,834,"4.6 out of 5 stars, rating details",null,"5,250","₹6,999",https://m.media-amazon.com/images/I/71FYEX4EyeL._AC_UY218_.jpg,251,"{5: '80%', 4: '10%', 3: '4%', 2: '2%', 1: '4%'}"
"Dual Charging dock for ps4 Playstation 4 controller, ps4 controller charging stand",182,"4.0 out of 5 stars, rating details",null,360,₹599,https://m.media-amazon.com/images/I/41dRvMssjmL._AC_UY218_.jpg,252,"{5: '52%', 4: '20%', 3: '8%', 2: '14%', 1: '6%'}"
"Gooyo DB2060 Rechargeable 360° Rotating & Rolling Small Stunt Car Toy with USB Cable & Remote Controller | Red Color, Power Source: Lithium Battery in Car (Included)","1,253","3.6 out of 5 stars, rating details",2K+ bought in past month,389,₹799,https://m.media-amazon.com/images/I/61GEMvbzgFL._AC_UY218_.jpg,253,"{5: '47%', 4: '19%', 3: '8%', 2: '4%', 1: '22%'}"
"GAMENOPHOBIA PS3 Controller Charging Cable, 5.4ft USB to Mini USB Charger Cable for PlayStation PS3/PS3 Slim Controller - Black",39,"4.2 out of 5 stars, rating details",null,299,₹499,https://m.media-amazon.com/images/I/41d1VWJ6y3L._AC_UY218_.jpg,254,"{5: '61%', 4: '19%', 3: '11%', 2: '0%', 1: '9%'}"
Selec Cooling Controller with 3 Digit Display - CH403-1-NTC,18,"4.1 out of 5 stars, rating details",null,"1,239","₹1,590",https://m.media-amazon.com/images/I/517F2dsQ9aL._AC_UY218_.jpg,255,"{5: '58%', 4: '15%', 3: '12%', 2: '8%', 1: '7%'}"
xcluma 4000W 220V Ac Scr Voltage Regulator Dimmer Electric Motor Speed Controller,902,"3.8 out of 5 stars, rating details",50+ bought in past month,521,₹899,https://m.media-amazon.com/images/I/71PXFvgODBL._AC_UY218_.jpg,256,"{5: '44%', 4: '23%', 3: '13%', 2: '7%', 1: '13%'}"
HUCI Air Conditioner Remote Compatible for Samsung Split/Window AC Remote Controller (Please Match The Image with Your Old Remote) (Pack of 1),null,null,null,220,₹599,https://m.media-amazon.com/images/I/31glJowxivL._AC_UY218_.jpg,257,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
AutoBros Alloy Rim Cleaner & Iron Remover (1Ltr) | Changes Color as it Cleans | Removes Iron Contaminants | Acid-Free Formulation | Safe for All Car Alloys & Wheels | Restores Shine,null,"4.0 out of 5 stars, rating details",null,790,"₹1,000",null,258,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"OIVO INDIA Travel Case Compatible with Xbox Series S - Hard Shell Series S Carrying Case with Protective Foam Compartments for Console, Controller, HDMI Cable (Xbox Series S, Black)",11,"4.1 out of 5 stars, rating details",null,"1,749","₹1,999",https://m.media-amazon.com/images/I/61cocZUWUwL._AC_UY218_.jpg,259,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"EvoFox One S Universal 3-Mode Wireless Gaming Controller – HallSense™ Precision Joysticks, Bluetooth 5.0, 2.4GHz & Wired Connectivity, Macro & Precision Buttons, Fast Type-C Charging & Dual Vibration, for PC, Mobile, Android TV, PS4 & Console Gaming.","1,075","4.1 out of 5 stars, rating details",400+ bought in past month,"1,599","₹2,299",https://m.media-amazon.com/images/I/61ZMQy4ln1L._AC_UY218_.jpg,260,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"TP-Link USB Bluetooth Adapter for PC, 5.3 Bluetooth Dongle Receiver (UB500) Supports Windows 11/10/8.1/7 for Desktop, Laptop, Mouse, Keyboard, Printers, Headsets, Speakers, PS4/ Xbox Controllers.","139,614","4.2 out of 5 stars, rating details",2K+ bought in past month,599,₹899,https://m.media-amazon.com/images/I/51XzimFS-pL._AC_UY218_.jpg,261,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"NiTHO Controller Cover Case for Xbox Series X/S, Anti-Slip Soft Silicone Protective Skin for Xbox Series X/S Controller with Thumb Grip Caps and Analog Mini-Stick Precision Rings - Camo",201,"3.8 out of 5 stars, rating details",null,349,"₹1,699",https://m.media-amazon.com/images/I/619RMtwOWnL._AC_UY218_.jpg,262,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
Selec Cooling Controller with 3 Digit Display - CH403-1-NTC,18,"4.1 out of 5 stars, rating details",null,"1,239","₹1,590",https://m.media-amazon.com/images/I/517F2dsQ9aL._AC_UY218_.jpg,263,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
xcluma 4000W 220V Ac Scr Voltage Regulator Dimmer Electric Motor Speed Controller,902,"3.8 out of 5 stars, rating details",50+ bought in past month,521,₹899,https://m.media-amazon.com/images/I/71PXFvgODBL._AC_UY218_.jpg,264,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
HIGHTEK LUMINOUS SOLAR CHARGE CONTROLLER 20AMP,3,"2.4 out of 5 stars, rating details",null,780,"₹78,000",https://m.media-amazon.com/images/I/21EDm2uNZjL._AC_UY218_.jpg,265,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"GAMENOPHOBIA Xbox 360 Wireless Controller Replacement Battery Pack Cover Shell - Black | Durable, Secure Fit for All Models",5,"3.6 out of 5 stars, rating details",null,225,₹599,https://m.media-amazon.com/images/I/21PZ4zQLjLL._AC_UY218_.jpg,266,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"Gic Liquid level Controller 4421AD1 , 240 VAC",127,"4.0 out of 5 stars, rating details",null,"1,085","₹1,999",https://m.media-amazon.com/images/I/51aqGITMqhL._AC_UY218_.jpg,267,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
Luminous 10amp Solar Charge Controller (Multicolour),15,"4.0 out of 5 stars, rating details",null,510,"₹1,195",https://m.media-amazon.com/images/I/41UljfkD1sL._AC_UY218_.jpg,268,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"EvoFox Elite X Wired Gaming Controller for PC with 2 Programmable Macro Back Buttons, Adjustable Dual Vibration Motors,Turbo Mode,Analog Triggers, High Precision joysticks,Low Latency Plug and Play,Translucent Shell Controller for pc","2,607","4.0 out of 5 stars, rating details",1K+ bought in past month,"1,099","₹1,899",https://m.media-amazon.com/images/I/61SLwruzA-L._AC_UY218_.jpg,269,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"EvoFox Elite Ops Wired Gaming Controller for PC, Android TV and PS3 with 2.4m Long Cable | Dual Vibration Rumble Motors | Zero Lag Connectivity with Plug and Play functionality |2.4m Long Cable, X-Input & D-Input | Black",99,"4.0 out of 5 stars, rating details",200+ bought in past month,929,"₹1,499",https://m.media-amazon.com/images/I/61VopX4s6qL._AC_UY218_.jpg,270,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
GAMENOPHOBIA® 2 Pack Xbox 360 Wireless Controller Replacement Battery Pack Cover Shell (Black),21,"3.9 out of 5 stars, rating details",null,327,₹163.50,https://m.media-amazon.com/images/I/61HqmnrhiVS._AC_UY218_.jpg,271,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"Gadget Gear Wall Mount for PS5 / PS4 Controller (DualShock 4 / DualSense), Custom Design,Screw-Free Application（2Pcs）",227,"4.3 out of 5 stars, rating details",null,499,₹899,https://m.media-amazon.com/images/I/51KhzI9rtnL._AC_UY218_.jpg,272,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
New World Anti Slip Skull Design PS4 Controller Sleeve Cover Protective Silicone Cover Case (Black),6,"4.7 out of 5 stars, rating details",null,279,₹499,https://m.media-amazon.com/images/I/611dinRlnTL._AC_UY218_.jpg,273,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
Selec TC 303 A Digital Temperature Controller,120,"4.1 out of 5 stars, rating details",null,"1,347","₹2,210",https://m.media-amazon.com/images/I/81P2IeRiSuL._AC_UY218_.jpg,274,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
xcluma XM-18 Digital Automatic Small Egg Incubator Thermostat Controller with Temperature and Humidity Sensor,174,"3.8 out of 5 stars, rating details",null,"2,999","₹5,699",https://m.media-amazon.com/images/I/413yYctn0xL._AC_UY218_.jpg,275,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"Sage Controllers Thumbstick Aim Rings for Controllers, 4 Pack - 2 Resistance. Compatible with PlayStation 4(ps4), PlayStation 5 (ps5), Xbox one (xb), Switch one, Dualsense, ds4.",7,"2.9 out of 5 stars, rating details",null,499,"₹1,499",https://m.media-amazon.com/images/I/61P5DNkyvoL._AC_UY218_.jpg,276,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
Blackt Electrotech: 240 Volt RF Remote control switch for 6 Channel (Long Range 70 Mtr),210,"4.0 out of 5 stars, rating details",100+ bought in past month,879,₹58.60,https://m.media-amazon.com/images/I/717GwXwSLiL._AC_UY218_.jpg,277,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
Electronic Spices 3 USB 5v 1a Mobile Power Bank Charger Controller Module Pack of 1pcs,95,"3.4 out of 5 stars, rating details",200+ bought in past month,119,₹249,https://m.media-amazon.com/images/I/613aTuUm8rL._AC_UY218_.jpg,278,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"Zulaxy Anti Vibration Pads for Washing Machine with Suction Cup for Washing Machines Fridge Dryer Levelling Feet Anti-Walk, Anti-Skid,Anti-Vibration and Noise Cancellation (4 Pack)",null,"3.9 out of 5 stars, rating details",null,229,₹57.25,null,279,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"EvoFox One S Universal 3-Mode Wireless Gaming Controller – HallSense™ Precision Joysticks, Bluetooth 5.0, 2.4GHz & Wired Connectivity, Macro & Precision Buttons, Fast Type-C Charging & Dual Vibration, for PC, Mobile, Android TV, PS4 & Console Gaming.","1,075","4.1 out of 5 stars, rating details",400+ bought in past month,"1,599","₹2,299",https://m.media-amazon.com/images/I/61ZMQy4ln1L._AC_UY218_.jpg,280,"{5: '61%', 4: '18%', 3: '6%', 2: '4%', 1: '11%'}"
"EvoFox Elite X Wired Gaming Controller for PC with 2 Programmable Macro Back Buttons, Adjustable Dual Vibration Motors,Turbo Mode,Analog Triggers, High Precision joysticks,Low Latency Plug and Play,Translucent Shell Controller for pc","2,607","4.0 out of 5 stars, rating details",1K+ bought in past month,"1,099","₹1,899",https://m.media-amazon.com/images/I/61SLwruzA-L._AC_UY218_.jpg,281,"{5: '56%', 4: '20%', 3: '8%', 2: '4%', 1: '12%'}"
Electronic Spices 3 USB 5v 1a Mobile Power Bank Charger Controller Module Pack of 1pcs,95,"3.4 out of 5 stars, rating details",200+ bought in past month,119,₹249,https://m.media-amazon.com/images/I/613aTuUm8rL._AC_UY218_.jpg,282,"{5: '42%', 4: '11%', 3: '12%', 2: '11%', 1: '24%'}"
"Brainwavz Game Controller Holder Wall Mount Stand for Xbox, PS5, Series X, ONE, PS4, PS3, Switch, Nintendo, PC & More, Fits Latest & Retro Gamepads, Stick On, UGC1",12,"4.1 out of 5 stars, rating details",null,499,₹799,https://m.media-amazon.com/images/I/61AXvwUMwZL._AC_UY218_.jpg,283,"{5: '61%', 4: '11%', 3: '16%', 2: '0%', 1: '12%'}"
"New World for PS5 Controller Mobile Phone Mount Clip, Mobile Gaming Clip Cell Phone Stand Holder Bracket for PS 5 Controller Remote Play (PS5 Controller Not Included)",8,"4.5 out of 5 stars, rating details",null,774,₹799,https://m.media-amazon.com/images/I/511hnLvs+yL._AC_UY218_.jpg,284,"{5: '68%', 4: '18%', 3: '14%', 2: '0%', 1: '0%'}"
"Porro fino PS3 Controller Charging Cable, PS3 Remote USB CABLE, 5.4 Feet USB to Mini USB Charger Cable Data Transfer Cable Compatible for Sony PlayStation PS3/PS3 Slim Controller, Black",110,"4.2 out of 5 stars, rating details",null,265,₹599,https://m.media-amazon.com/images/I/413N4DOnSuL._AC_UY218_.jpg,285,"{5: '60%', 4: '21%', 3: '9%', 2: '3%', 1: '7%'}"
kh 10 A Solar Charge Contoller 12V/ 24V Solar Panel Charge Controller Intelligent Regulator with Dual USB Port Auto Parameter LCD Display - Timer Setting ON/Off Hours (10 A),3,"4.5 out of 5 stars, rating details",null,499,"₹1,999",https://m.media-amazon.com/images/I/6120ey9SYrL._AC_UY218_.jpg,286,"{5: '51%', 4: '49%', 3: '0%', 2: '0%', 1: '0%'}"
